YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201204,62977,376973,1,3.58,E,OLD TAMPA BAY,27.8492,-82.5215,27.50952,-82.3129
201204,62977,376976,1,1.73,ENE,OLD TAMPA BAY,27.8583,-82.5533,27.51498,-82.33198
201206,62978,376757,1,1.04,W,OTTUMWA,41.02,-92.42,41.12,-92.252
201204,62708,374986,1,5.0,SW,BENTON,35.1288,-84.7326,35.7728,-84.43956
201204,62708,374987,1,2.0,NE,CARYVILLE,36.3205,-84.1946,36.1923,-84.11676
201204,62708,374992,1,0.0,WSW,GATLINBURG,35.72,-83.52,35.432,-83.312
201204,62709,374989,1,0.57,E,HAYESVILLE,35.05,-83.82,35.3,-83.492
201204,62709,374990,1,0.69,N,MURPHY,35.09,-84.03,35.54,-84.18
201204,62710,375150,1,4.0,S,ROAN MTN,36.1421,-82.07,36.8526,-82.42
201206,62711,374993,1,1.91,ESE,HARDAWAY,30.62,-84.7,30.372,-84.42
201206,62712,374995,1,0.97,SSE,THOMASVILLE MUNICIPAL ARPT,30.8872,-83.8731,30.53232,-83.52386
201206,62712,374996,1,1.22,ENE,FITZGERALD,31.7138,-83.2297,31.42828,-83.13782
201206,62712,374997,1,2.19,E,THOMASVILLE,30.8349,-83.9435,30.50094,-83.5661
201206,62712,374998,1,0.59,N,FITZGERALD,31.7184,-83.2517,31.43104,-83.15102
201206,62712,374999,1,2.45,ESE,ASHTON,31.69,-83.11,31.414,-83.66
201206,62712,375001,1,0.0,N,THOMASVILLE,30.83,-83.98,30.498,-83.588
201206,62712,375002,1,0.0,N,THOMASVILLE MUNICIPAL ARPT,30.9,-83.88,30.54,-83.528
201206,62712,375003,1,1.51,ENE,THOMASVILLE MUNICIPAL ARPT,30.9104,-83.8576,30.54624,-83.51456
201206,62712,375004,1,1.7,SW,FIVE FORKS,30.856,-83.8137,30.5136,-83.48822
201206,62712,375005,1,0.0,N,THOMASVILLE,30.83,-83.98,30.498,-83.588
201206,62712,375006,1,2.39,NNW,QUALITY,31.07,-84.09,31.42,-84.54
201206,62712,375007,1,0.0,N,PAVO,30.95,-83.73,30.57,-83.438
201206,62712,375008,1,0.0,N,BARNEY,31.0,-83.51,31.0,-83.306
201206,62712,375009,1,1.37,WNW,I-75 AT EXIT 29,31.0,-83.4,31.0,-83.24
201206,62712,375009,2,0.0,N,HAHIRA,30.99,-83.37,30.594,-83.222
201206,62712,375010,1,2.01,NE,CENTER HILL,31.1508,-83.8662,31.9048,-83.51972
201206,62712,375010,2,1.9,WNW,PINEBORO,31.18,-83.7,31.108,-83.42
201206,62713,375012,1,0.0,N,DELLWOOD,30.82,-85.05,30.492,-85.3
201206,62713,375013,1,0.0,N,MARIANNA,30.77,-85.23,30.462,-85.138
201206,62713,375014,1,0.0,N,(MAI)MARIANNA MUNICIPAL ARPT,30.83,-85.18,30.498,-85.108
201206,62713,375015,1,1.14,WNW,TOM BROWN PARK,30.4481,-84.2267,30.26886,-84.13602
201206,62713,375016,1,1.92,ENE,WINTHROP PARK,30.47,-84.23,30.282,-84.138
201206,62713,375017,1,1.36,NE,FALLSCHASE,30.4628,-84.1827,30.27768,-84.10962
201206,62713,375018,1,1.5,NNW,FALLSCHASE,30.47,-84.21,30.282,-84.126
201206,62713,375019,1,2.16,NNW,FALLSCHASE,30.4765,-84.2194,30.2859,-84.13164
201206,62713,375020,1,2.54,SSE,PISGAH CHURCH,30.5176,-84.1299,30.31056,-84.7794
201206,62713,375021,1,1.08,S,MOCCASIN GAP,30.5747,-84.1235,30.34482,-84.741
201206,62713,375022,1,1.91,ENE,MOCCASIN GAP,30.6,-84.09,30.36,-84.54
201206,62715,375026,1,0.0,N,PINE PARK,30.85,-84.1,30.51,-84.6
201206,62715,375027,1,1.0,N,CAIRO,30.8845,-84.2,30.5307,-84.12
201206,62715,375028,1,1.65,E,CAIRO-GRADY ARPT,30.8837,-84.1226,30.53022,-84.7356
201206,62715,375029,1,2.92,ENE,THOMASVILLE,30.842,-83.9328,30.5052,-83.55968
201206,62715,375030,1,2.0,E,THOMASVILLE,30.83,-83.9463,30.498,-83.56778
201206,62715,375031,1,3.71,SW,DAWESVILLE,30.876,-84.046,30.5256,-84.276
201206,62715,375032,1,2.51,NNW,HOMESTEAD PARK,30.8735,-84.0065,30.5241,-84.39
201206,62715,375032,2,2.86,WSW,DILLON,30.8745,-83.9347,30.5247,-83.56082
201206,62715,375032,3,2.28,ENE,THOMASVILLE,30.837,-83.9425,30.5022,-83.5655
201206,62715,375032,4,1.27,W,HOMESTEAD PARK,30.8436,-84.0111,30.50616,-84.666
201206,62715,375149,1,2.25,NE,EASON,30.83,-83.81,30.498,-83.486
201204,62717,378906,1,0.0,N,HEMET,33.73,-116.97,33.438,-11.6582
201204,62717,378932,1,4.0,ESE,YORBA LINDA,33.8579,-117.7556,33.51474,-11.745336
201204,62717,378960,1,0.0,N,SAN DIEGO,32.75,-117.1,32.45,-11.76
201204,62717,378962,1,1.1,ESE,COLTON ARPT,34.0655,-117.3515,34.393,-11.72109
201204,62717,378962,2,1.3,ESE,COLTON ARPT,34.0607,-117.3503,34.3642,-11.721018
201204,62717,378962,3,0.74,SSW,COLTON ARPT,34.0597,-117.3732,34.3582,-11.722392
201204,62717,378962,4,0.34,SW,COLTON ARPT,34.0663,-117.3738,34.3978,-11.722428
201204,62718,375040,1,1.71,ESE,COEUR D ALENE,47.6734,-116.7446,47.40404,-11.644676
201204,62718,375040,2,1.8,ESE,COEUR D ALENE,47.6724,-116.743,47.40344,-11.64458
201204,62718,375040,3,1.61,ESE,COEUR D ALENE,47.6698,-116.7489,47.40188,-11.644934
201204,62718,375040,4,1.56,ESE,COEUR D ALENE,47.6704,-116.7496,47.40224,-11.644976
201204,62718,375174,1,0.57,W,RIVERDALE,47.3194,-116.5621,47.19164,-11.633726
201204,62718,375174,2,0.7,W,RIVERDALE,47.3181,-116.5646,47.19086,-11.633876
201204,62718,375174,3,1.84,W,ST MARIES,47.3242,-116.6188,47.19452,-11.637128
201204,62718,375174,4,1.62,W,ST MARIES MUNI ARPT,47.3305,-116.6146,47.1983,-11.636876
201204,62718,375174,5,1.0,WNW,ST MARIES MUNI ARPT,47.3338,-116.6007,47.20028,-11.636042
201204,62718,375176,1,0.51,NNE,CATALDO,47.5567,-116.3255,47.33402,-11.61953
201204,62718,375176,2,2.31,NE,DUDLEY,47.5527,-116.3936,47.33162,-11.623616
201204,62718,375176,3,2.0,E,DUDLEY,47.5293,-116.3871,47.31758,-11.623226
201204,62718,375176,4,1.08,S,CATALDO,47.5345,-116.3323,47.3207,-11.619938
201204,62718,375177,1,2.82,W,KENNEDY FORD,46.9131,-117.0389,46.54786,-11.72334
201204,62718,375177,2,3.24,WSW,KENNEDY FORD,46.8954,-117.0384,46.53724,-11.72304
201204,62718,375177,3,1.37,SSW,KENNEDY FORD,46.9008,-116.9876,46.54048,-11.659256
201204,62718,375177,4,0.94,SE,KENNEDY FORD,46.9102,-116.9661,46.54612,-11.657966
201204,62718,375177,5,0.71,ENE,KENNEDY FORD,46.9233,-116.9658,46.55398,-11.657948
201205,62719,375154,1,1.04,E,RIDGWAY,41.43,-78.73,41.258,-78.438
201205,62719,375155,1,0.52,E,GRAY,41.07,-78.36,41.42,-78.216
201205,62719,375156,1,0.0,N,MAHAFFEY JCT,40.88,-78.73,40.528,-78.438
201205,62719,375157,1,1.26,ESE,NICKTOWN,40.61,-78.8,40.366,-78.48
201205,62719,375158,1,0.0,N,JOHNSTOWN,40.33,-78.92,40.198,-78.552
201205,62719,375159,1,0.53,E,HOLIDAYSBURG,40.43,-78.39,40.258,-78.234
201205,62719,375160,1,1.72,ENE,MILL RUN,40.51,-78.4,40.306,-78.24
201205,62719,375161,1,0.53,E,HUNTINGDON,40.5,-78.01,40.3,-78.6
201205,62719,375162,1,0.87,SE,WILLIAMSBURG,40.46,-78.21,40.276,-78.126
201205,62719,375163,1,0.69,S,JEROME,40.21,-78.98,40.126,-78.588
201205,62719,375164,1,0.87,NW,MILL CREEK,40.44,-77.93,40.264,-77.558
201205,62719,375165,1,0.0,N,LEWISTOWN,40.6,-77.57,40.36,-77.342
201205,62719,375166,1,0.53,W,STOYSTOWN,40.1,-78.96,40.6,-78.576
201205,62719,375167,1,0.69,S,SAXTON,40.21,-78.25,40.126,-78.15
201205,62719,375168,1,0.0,N,MT UNION,40.38,-77.88,40.228,-77.528
201205,62719,375169,1,0.53,W,PORT ROYAL,40.53,-77.39,40.318,-77.234
201205,62719,375170,1,0.69,N,EBENSBURG,40.49,-78.73,40.294,-78.438
201205,62719,375171,1,0.69,S,SAXTON,40.21,-78.25,40.126,-78.15
201205,62719,375173,1,1.38,N,INGLEBY,40.85,-77.43,40.51,-77.258
201205,62719,376716,1,1.48,NNW,ESHEOL,40.49,-77.29,40.294,-77.174
201205,62719,376717,1,0.87,SW,LANDISBURG,40.34,-77.31,40.204,-77.186
201205,62719,376718,1,1.06,W,CARLISLE,40.2,-77.2,40.12,-77.12
201205,62719,376719,1,1.26,ENE,MECHANICSBURG,40.23,-76.98,40.138,-76.588
201205,62719,376720,1,0.0,N,NEW CUMBERLAND,40.23,-76.88,40.138,-76.528
201205,62719,376721,1,0.87,NW,HARRISBURG,40.28,-76.88,40.168,-76.528
201205,62719,376722,1,1.06,W,BENDERSVILLE,39.98,-77.25,39.588,-77.15
201205,62719,376724,1,0.53,E,CHAMBERSBURG,39.93,-77.66,39.558,-77.396
201205,62719,376725,1,0.0,N,DOVER,40.0,-76.85,40.0,-76.51
201205,62719,376726,1,0.87,SW,DANVILLE,40.96,-76.61,40.576,-76.366
201205,62719,376727,1,0.53,W,CHAMBERSBURG,39.93,-77.68,39.558,-77.408
201205,62719,377229,1,0.84,NW,CATAWISSA,40.9585,-76.4616,40.5751,-76.27696
201205,62719,377229,2,1.54,SE,GROVANIA,40.9518,-76.503,40.57108,-76.3018
201205,62719,377229,3,4.29,SW,CATAWISSA,40.9027,-76.5033,40.54162,-76.30198
201205,62719,377229,4,4.82,WSW,NUMIDIA,40.8595,-76.4882,40.5157,-76.29292
201205,62719,377229,5,0.63,SE,NUMIDIA,40.8746,-76.3903,40.52476,-76.23418
201205,62719,377229,6,0.34,SE,ROARING CREEK,40.9171,-76.4147,40.55026,-76.24882
201206,63004,377068,1,1.85,WNW,ROARING SPGS BUZZ AR,33.94,-100.86,33.564,-10.0516
201206,63004,377069,1,8.0,SW,LUBBOCK,33.4981,-101.9482,33.29886,-10.156892
201206,63004,377069,2,6.0,S,LUBBOCK,33.4932,-101.85,33.29592,-10.151
201206,63004,377073,1,6.63,SSE,NARCISSO,33.91,-100.43,33.546,-10.0258
201206,63004,377074,1,3.53,ENE,WOLFFORTH,33.51,-101.96,33.306,-10.1576
201206,63004,377074,2,3.44,E,WOLFFORTH,33.5011,-101.9603,33.30066,-10.157618
201206,63004,377074,3,3.82,E,WOLFFORTH,33.5015,-101.9537,33.3009,-10.157222
201206,63004,377074,4,3.89,E,WOLFFORTH,33.5101,-101.9536,33.30606,-10.157216
201206,63004,377075,1,1.5,NNE,POST,33.2,-101.37,33.12,-10.1222
201206,63004,377076,1,3.05,SSE,LEVELLAND MUNI ARPT,33.5088,-102.3507,33.30528,-10.221042
201206,63004,377076,2,2.11,NE,CLAUENE,33.4911,-102.3534,33.29466,-10.221204
201206,62823,375943,1,0.0,N,BUTLERVILLE,34.97,-91.85,34.582,-91.51
201206,62823,375946,1,1.46,N,SYLVAN HILLS,34.8511,-92.2306,34.51066,-92.13836
201206,62823,375947,1,0.0,N,HICKORY PLAINS,34.98,-91.73,34.588,-91.438
201206,62823,375948,1,0.0,N,OLD AUSTIN,34.98,-91.97,34.588,-91.582
201206,62823,375949,1,2.64,WSW,CLARENDON,34.6722,-91.3455,34.40332,-91.2073
201206,62823,375951,1,0.0,N,CONWAY,35.08,-92.45,35.48,-92.27
201206,62823,375952,1,0.0,N,CONWAY,35.08,-92.45,35.48,-92.27
201206,62823,375953,1,0.0,N,CONWAY,35.08,-92.45,35.48,-92.27
201206,62823,375954,1,2.12,SSW,KEEVIL,34.7518,-91.2446,34.45108,-91.14676
201206,62823,375956,1,0.0,W,ROE,34.63,-91.38,34.378,-91.228
201206,62823,375957,1,0.0,S,STUTTGART,34.5,-91.55,34.3,-91.33
201206,62823,375958,1,0.0,N,TICHNOR,34.13,-91.27,34.78,-91.162
201206,62823,375973,1,0.0,NW,DE VALLS BLUFF,34.78,-91.45,34.468,-91.27
201206,62823,375974,1,2.0,W,DE VALLS BLUFF,34.78,-91.4852,34.468,-91.29112
201206,62823,375975,1,0.0,N,LODGES CORNERS,34.3,-91.53,34.18,-91.318
201206,62823,375976,1,1.25,ESE,PEA RIDGE,33.9128,-91.31,33.54768,-91.186
201206,62823,375977,1,5.48,SSW,TILLAR,33.6247,-91.4797,33.37482,-91.28782
201206,62823,375978,1,2.96,WSW,OLD UNION,33.71,-91.75,33.426,-91.45
201206,62823,375979,1,5.24,SSE,SELMA,33.6313,-91.5313,33.37878,-91.31878
201206,62823,375980,1,3.83,N,JEROME,33.455,-91.4778,33.273,-91.28668
201206,62823,375981,1,2.41,S,FERNDALE,34.7451,-92.5483,34.44706,-92.32898
201206,62823,375982,1,0.87,NW,GRAPE,34.6082,-92.6617,34.36492,-92.39702
201206,62823,375984,1,0.77,SW,LIGNITE,34.5617,-92.489,34.33702,-92.2934
201206,62823,375986,1,0.0,WSW,STEPHENS,33.4,-93.07,33.24,-93.42
201206,62823,375987,1,2.41,ESE,DELHI,33.49,-92.59,33.294,-92.354
201206,62823,375994,1,2.74,W,MT IDA BEARCE ARPT,34.5357,-93.5777,34.32142,-93.34662
201206,62823,375994,2,1.44,NNE,SILVER,34.5499,-93.4926,34.32994,-93.29556
201206,62823,375994,3,1.95,NNE,JOPLIN,34.5766,-93.4382,34.34596,-93.26292
201206,62823,375994,4,2.88,SE,JOPLIN,34.5179,-93.4178,34.31074,-93.25068
201206,62823,375994,5,2.84,E,ALAMO,34.4715,-93.4202,34.2829,-93.25212
201206,62823,375994,6,1.0,SW,MAZARN,34.4698,-93.4924,34.28188,-93.29544
201206,62823,376098,1,0.0,N,CLARENDON,34.68,-91.3,34.408,-91.18
201206,62823,376502,1,0.0,N,HAZEN,34.78,-91.57,34.468,-91.342
201204,62824,375776,1,0.0,N,PANHANDLE,35.35,-101.38,35.21,-10.1228
201204,62824,375777,1,2.15,NNE,WHITE DEER,35.46,-101.17,35.276,-10.1102
201204,62824,375778,1,0.89,SW,MIAMI,35.69,-100.64,35.414,-10.0384
201204,62824,375779,1,2.15,NNE,WHITE DEER,35.46,-101.17,35.276,-10.1102
201204,62825,375781,1,2.0,SE,AMARILLO,35.1795,-101.795,35.1077,-10.1477
201204,62825,375782,1,2.07,S,AMARILLO,35.17,-101.82,35.102,-10.1492
201206,62826,375780,1,1.21,W,LAKE MONROE,28.83,-81.34,28.498,-81.204
201204,62827,375784,1,6.13,SW,MOBEETIE,35.47,-100.52,35.282,-10.0312
201204,62827,375785,1,1.49,SSW,WHEELER,35.43,-100.28,35.258,-10.0168
201204,62827,375786,1,0.89,SW,WHEELER,35.44,-100.28,35.264,-10.0168
201204,62827,375787,1,7.61,WNW,DOZIER,35.13,-100.47,35.78,-10.0282
201204,62827,375788,1,3.58,SE,QUAIL,34.84,-100.41,34.504,-10.0246
201204,62827,375789,1,0.89,SE,WELLINGTON,34.84,-100.21,34.504,-10.0126
201204,62827,375790,1,2.15,SSE,WELLINGTON,34.82,-100.21,34.492,-10.0126
201204,62827,375791,1,6.93,S,WELLINGTON,34.75,-100.21,34.45,-10.0126
201204,62828,375795,1,0.0,N,FELT,36.57,-102.78,36.342,-10.2468
201204,62830,375798,1,0.0,N,BRYANS CORNER,36.62,-100.82,36.372,-10.0492
201204,62830,375799,1,0.89,SE,HARDESTY,36.61,-101.19,36.366,-10.1114
201204,62830,375800,1,0.88,SE,HOOKER,36.86,-101.21,36.516,-10.1126
201204,62830,375801,1,3.03,NW,HOOKER,36.9,-101.26,36.54,-10.1156
201204,62831,375802,1,1.7,E,LUTIE,35.02,-100.2,35.12,-10.012
201204,62831,375803,1,2.36,ENE,SHAMROCK,35.23,-100.21,35.138,-10.0126
201204,62831,375804,1,1.32,WNW,LAKETON,35.56,-100.65,35.336,-10.039
201204,62831,375805,1,2.07,S,SHAMROCK,35.19,-100.25,35.114,-10.015
201204,62831,375806,1,0.0,N,SHAMROCK,35.22,-100.25,35.132,-10.015
201204,62831,375807,1,0.56,E,SPEARMAN,36.2,-101.19,36.12,-10.1114
201204,62831,375808,1,4.53,E,LUTIE,35.02,-100.15,35.12,-10.09
201204,62831,375809,1,5.53,S,CANADIAN,35.82,-100.38,35.492,-10.0228
201204,62831,375810,1,0.69,N,CANADIAN,35.91,-100.38,35.546,-10.0228
201204,62831,375811,1,0.69,S,PERRYTON,36.39,-100.8,36.234,-10.048
201204,62833,375816,1,2.76,N,BEAVER,36.86,-100.52,36.516,-10.0312
201204,62834,375817,1,0.89,SE,MC LEAN,35.22,-100.59,35.132,-10.0354
201204,62834,375818,1,2.99,NNW,LELIA LAKE,34.94,-100.8,34.564,-10.048
201204,62834,375819,1,0.57,E,CLARENDON,34.93,-100.89,34.558,-10.0534
201204,62834,375820,1,0.89,SW,WHEELER,35.44,-100.28,35.264,-10.0168
201204,62834,375821,1,0.89,SW,WHEELER,35.44,-100.28,35.264,-10.0168
201204,62834,375822,1,3.96,NE,CLARENDON,34.97,-100.85,34.582,-10.051
201204,62834,375823,1,0.89,NE,CLARENDON,34.94,-100.89,34.564,-10.0534
201204,62834,375824,1,3.96,NE,CLARENDON,34.97,-100.85,34.582,-10.051
201204,62834,375825,1,2.26,E,MC LEAN,35.23,-100.56,35.138,-10.0336
201204,62836,375827,1,0.0,N,GRIGGS,36.6,-102.12,36.36,-10.272
201204,62836,375828,1,8.29,NNE,EVA,36.91,-101.84,36.546,-10.1504
201204,62836,375829,1,5.58,E,WHEELESS,36.73,-102.8,36.438,-10.248
201204,62837,375830,1,1.49,NNW,UMBARGER,34.97,-102.11,34.582,-10.266
201204,62837,375831,1,4.15,N,CANYON,35.04,-101.92,35.24,-10.1552
201204,62837,375832,1,4.15,N,CANYON,35.04,-101.92,35.24,-10.1552
201204,62837,375833,1,1.83,WSW,AMARILLO,35.19,-101.85,35.114,-10.151
201204,62837,375834,1,1.49,NNW,CANYON,35.0,-101.93,35.0,-10.1558
201204,62837,375835,1,5.25,SW,AMARILLO,35.15,-101.89,35.9,-10.1534
201204,62837,375836,1,0.89,NE,(AMA)AMARILLO INTL A,35.23,-101.71,35.138,-10.1426
201204,62837,375837,1,0.89,NE,(AMA)AMARILLO INTL A,35.23,-101.71,35.138,-10.1426
201204,62837,375838,1,0.0,N,LAKE TANGLEWOOD,35.06,-101.78,35.36,-10.1468
201204,62837,375839,1,0.0,N,LAKE TANGLEWOOD,35.06,-101.78,35.36,-10.1468
201204,62837,375840,1,8.5,W,CONWAY,35.21,-101.53,35.126,-10.1318
201204,62837,375841,1,7.11,WNW,CONWAY,35.25,-101.49,35.15,-10.1294
201204,62837,375842,1,2.82,W,AMARILLO,35.2,-101.87,35.12,-10.1522
201204,62837,375843,1,4.15,N,CANYON,35.04,-101.92,35.24,-10.1552
201204,62837,375844,1,7.02,SW,AMARILLO,35.13,-101.91,35.78,-10.1546
201204,62837,375845,1,2.99,NNW,CANYON,35.02,-101.94,35.12,-10.1564
201204,62837,375846,1,4.15,N,CANYON,35.04,-101.92,35.24,-10.1552
201204,62837,375847,1,4.84,N,CANYON,35.05,-101.92,35.3,-10.1552
201204,62837,375848,1,0.0,N,CANYON,34.98,-101.92,34.588,-10.1552
201204,62837,375849,1,0.69,N,FRITCH,35.64,-101.6,35.384,-10.136
201204,62841,375885,1,2.0,N,PIERCE,46.509,-115.78,46.3054,-11.5468
201204,62841,375886,1,0.0,N,OROFINO,46.48,-116.25,46.288,-11.615
201204,62841,375887,1,3.0,NE,OROFINO,46.5107,-116.2054,46.30642,-11.612324
201204,62841,375891,1,5.0,NE,OROFINO,46.5312,-116.1757,46.31872,-11.610542
201204,62841,375892,1,2.0,NW,OROFINO,46.5005,-116.2797,46.3003,-11.616782
201206,62842,375890,1,4.84,S,WEEPING WATER ARPT,40.8,-96.12,40.48,-96.72
201206,62843,375888,1,0.69,S,OAKLAND,41.31,-95.4,41.186,-95.24
201206,62843,375889,1,1.48,NNW,LAKE MANAWA,41.24,-95.86,41.144,-95.516
201206,62843,375893,1,0.0,N,RED OAK,41.02,-95.23,41.12,-95.138
201204,62844,375894,1,0.0,N,ANACONDA,46.13,-112.95,46.78,-11.257
201204,62844,376100,1,0.84,SE,MISSOULA,46.87,-113.99,46.522,-11.3594
201204,62844,377814,1,4.07,NNE,MISSOULA,46.9307,-113.956,46.55842,-11.35736
201204,62845,375924,1,4.0,NE,NEW AUGUSTA,31.2409,-88.9821,31.14454,-88.58926
201206,62847,375927,1,8.0,NE,DEWEY,43.6119,-103.917,43.36714,-10.35502
201206,62847,375928,1,6.0,SW,RAPID CITY,44.0186,-103.3054,44.1116,-10.318324
201204,63218,378935,1,3.0,S,BLACKWELL,36.7566,-97.28,36.45396,-97.168
201204,63218,378937,1,2.02,E,BRAMAN,36.9181,-97.2936,36.55086,-97.17616
201204,63218,378937,2,3.82,SW,BRAMAN,36.8764,-97.3725,36.52584,-97.2235
201204,63218,378937,3,4.85,W,BRAMAN,36.9225,-97.4178,36.5535,-97.25068
201204,63218,378937,4,2.79,N,BRAMAN,36.9603,-97.3289,36.57618,-97.19734
201204,63218,378938,1,2.0,SSW,MINCO,35.2833,-97.9536,35.16998,-97.57216
201204,63218,378939,1,2.0,SSW,MINCO,35.2833,-97.9536,35.16998,-97.57216
201204,63218,378940,1,0.0,N,(OKC)WILL ROGERS APT,35.39,-97.6,35.234,-97.36
201204,63218,378941,1,0.0,S,CHOCTAW,35.49,-97.27,35.294,-97.162
201204,63218,378942,1,0.0,N,HARRAH,35.49,-97.16,35.294,-97.96
201204,63218,378943,1,0.0,N,HARRAH,35.49,-97.16,35.294,-97.96
201204,63218,378944,1,6.0,SSW,CHOCTAW,35.4098,-97.3108,35.24588,-97.18648
201204,63218,378946,1,0.0,N,EARLSBORO,35.27,-96.8,35.162,-96.48
201203,62515,374057,1,0.69,S,MILLERSVILLE,37.42,-89.8,37.252,-89.48
201203,62515,374058,1,0.0,N,OAK RIDGE,37.5,-89.73,37.3,-89.438
201203,62517,374063,1,0.69,N,GOREVILLE,37.56,-88.97,37.336,-88.582
201203,62517,374064,1,0.69,N,FREEMAN SPUR,37.86,-89.0,37.516,-89.0
201203,62517,374065,1,0.55,W,WEST FRANKFORT,37.9,-88.93,37.54,-88.558
201203,62517,374066,1,0.69,N,FREEMAN SPUR,37.86,-89.0,37.516,-89.0
201203,62517,374067,1,1.09,E,COTTONWOOD,37.88,-88.2,37.528,-88.12
201203,62518,374069,1,0.55,W,HOPKINSVILLE,36.85,-87.49,36.51,-87.294
201203,62518,374070,1,2.66,SE,MURRAY,36.59,-88.29,36.354,-88.174
201203,62518,374071,1,0.55,W,HAMLIN,36.6,-88.08,36.36,-88.48
201203,62518,374072,1,2.21,E,MERRITTSTOWN,36.85,-87.53,36.51,-87.318
201203,62518,374073,1,0.69,S,OWENSBORO,37.76,-87.12,37.456,-87.72
201203,62519,374074,1,1.38,N,MC GARY,38.29,-87.63,38.174,-87.378
201203,62519,374075,1,0.69,S,PETERSBURG,38.49,-87.28,38.294,-87.168
201203,62519,374080,1,0.69,S,PETERSBURG,38.49,-87.28,38.294,-87.168
201203,62523,374102,1,1.4,NW,CUNNINGHAM,36.9362,-88.8952,36.56172,-88.53712
201203,62523,374102,2,0.28,NE,CUNNINGHAM,36.9225,-88.876,36.5535,-88.5256
201203,62523,374102,3,0.42,WSW,CUNNINGHAM,36.917,-88.8867,36.5502,-88.53202
201203,62523,374102,4,1.0,ENE,MAGEE SPGS,36.9238,-88.9026,36.55428,-88.54156
201203,62523,374104,1,1.05,WSW,STATE LINE,36.5145,-89.1376,36.3087,-89.8256
201203,62523,374104,2,2.47,NNW,CAYCE,36.5851,-89.0387,36.35106,-89.2322
201203,62523,374104,3,0.88,ENE,FULTON ARPT,36.5334,-88.9048,36.32004,-88.54288
201203,62523,374104,4,0.7,NNE,JORDAN,36.5097,-89.0263,36.30582,-89.1578
201203,62523,374105,1,2.11,W,CLINTON,36.674,-89.0178,36.4044,-89.1068
201203,62523,374105,2,2.79,ENE,CLINTON,36.6919,-88.9378,36.41514,-88.56268
201203,62523,374105,3,3.14,WSW,NICHOLS,36.677,-88.9189,36.4062,-88.55134
201203,62523,374105,4,0.63,SE,CLINTON,36.6629,-88.9728,36.39774,-88.58368
201203,62523,374106,1,1.2,SSW,BENTON,36.8539,-88.3582,36.51234,-88.21492
201203,62523,374106,2,0.86,SSW,BRIENSBURG,36.8895,-88.3284,36.5337,-88.19704
201203,62523,374106,3,2.3,ESE,BRIENSBURG,36.8865,-88.282,36.5319,-88.1692
201203,62523,374106,4,1.55,ENE,DOGTOWN,36.8585,-88.294,36.5151,-88.1764
201203,62523,374106,5,0.42,W,DOGTOWN,36.8503,-88.3277,36.51018,-88.19662
201203,62523,374107,1,0.55,W,HOPKINSVILLE,36.85,-87.49,36.51,-87.294
201203,62523,374107,2,1.49,SSW,PLEASANT GREEN HILL,36.9094,-87.5281,36.54564,-87.31686
201203,62523,374107,3,2.0,NNE,PLEASANT GREEN HILL,36.9571,-87.5071,36.57426,-87.30426
201203,62523,374107,4,2.2,WSW,DOGWOOD,36.9379,-87.4368,36.56274,-87.26208
201203,62523,374107,5,2.25,ENE,GAINSVILLE,36.8863,-87.4347,36.53178,-87.26082
201203,62523,374109,1,2.18,NW,HAZEL,36.5233,-88.3466,36.31398,-88.20796
201203,62523,374109,2,1.53,NW,TAYLORS STORE,36.5454,-88.4399,36.32724,-88.26394
201203,62523,374109,3,1.59,SW,KIRKSEY,36.6862,-88.4029,36.41172,-88.24174
201203,62523,374109,4,2.07,NE,PENNY,36.6729,-88.326,36.40374,-88.1956
201203,62523,374109,5,2.42,E,MURRAY,36.6178,-88.2765,36.37068,-88.1659
201203,62523,374111,1,2.34,NE,MERRITTSTOWN,36.8753,-87.5418,36.52518,-87.32508
201203,62523,374112,1,1.49,SSW,BENTON,36.85,-88.36,36.51,-88.216
201203,62523,374113,1,0.69,S,MURRAY,36.61,-88.32,36.366,-88.192
201203,62523,374114,1,0.88,NW,GRACEY,36.88,-87.66,36.528,-87.396
201203,62523,374204,1,0.0,N,CADIZ,36.87,-87.82,36.522,-87.492
201205,62526,374110,1,4.15,S,GORHAM,38.82,-99.02,38.492,-99.12
201205,62526,374110,2,3.44,SSE,GORHAM,38.8328,-98.9999,38.49968,-98.59994
201205,62526,374115,1,6.22,S,GORHAM,38.79,-99.02,38.474,-99.12
201205,62526,374115,2,5.93,S,GORHAM,38.7946,-99.01,38.47676,-99.6
201205,62526,374116,1,6.8,NW,MILBERGER,38.78,-99.02,38.468,-99.12
201205,62526,374116,2,5.71,SW,RUSSELL,38.8237,-98.9278,38.49422,-98.55668
201205,62526,374117,1,1.67,S,RUSSELL,38.856,-98.854,38.5136,-98.5124
201205,62526,374117,2,1.5,S,RUSSELL,38.8584,-98.8532,38.51504,-98.51192
201205,62526,384519,1,0.0,N,GORHAM,38.88,-99.02,38.528,-99.12
201203,62527,374119,1,2.82,S,PATTON,37.46,-90.03,37.276,-90.18
201203,62527,374119,2,0.89,SSE,SEDGEWICKVILLE,37.5078,-89.9149,37.30468,-89.54894
201203,62527,374119,3,2.66,ENE,SCOPUS,37.4184,-89.8874,37.25104,-89.53244
